t_mono,cpu_jiffies,rss_total_kb,threads_total,procs
1802.50,659305,11369596,39,2
1803.02,659617,11369596,39,2
1803.54,659932,11369596,39,2
1804.06,660243,11369596,39,2
1804.58,660553,11369596,39,2
1805.11,660867,11369596,39,2
1805.63,661184,11369620,39,2
1806.15,661496,11369620,39,2
1806.68,661811,11369620,39,2
1807.20,662123,11369620,39,2
1807.72,662435,11369620,39,2
1808.24,662747,11369620,39,2
1808.76,663059,11369620,39,2
1809.28,663373,11369620,39,2
1809.80,663685,11369620,39,2
1810.32,663997,11369620,39,2
1810.84,664309,11369620,39,2
1811.36,664621,11369620,39,2
1811.88,664933,11369620,39,2
1812.40,665247,11369620,39,2
1812.93,665559,11369620,39,2
1813.44,665871,11369620,39,2
1813.97,666183,11369620,39,2
1814.49,666495,11369620,39,2
1815.01,666807,11369620,39,2
1815.52,667119,11369620,39,2
1816.04,667431,11369444,39,2
1816.56,667741,11369444,39,2
1817.08,668055,11369444,39,2
1817.60,668367,11369444,39,2
1818.13,668679,11369444,39,2
1818.65,668991,11369444,39,2
1819.17,669303,11369444,39,2
1819.69,669615,11369444,39,2
1820.20,669927,11369444,39,2
1820.73,670239,11369444,39,2
1821.25,670553,11369444,39,2
1821.77,670865,11369444,39,2
1822.29,671177,11369444,39,2
1822.81,671489,11369444,39,2
1823.33,671801,11369444,39,2
1823.85,672113,11369444,39,2
1824.37,672425,11369444,39,2
1824.89,672737,11369444,39,2
1825.41,673049,11369444,39,2
1825.93,673361,11369396,39,2
1826.45,673676,11369396,39,2
1826.97,673988,11369396,39,2
1827.49,674302,11369396,39,2
1828.01,674612,11369396,39,2
1828.54,674926,11369396,39,2
1829.06,675238,11369396,39,2
1829.58,675550,11369396,39,2
1830.10,675862,11369396,39,2
1830.61,676172,11369396,39,2
1831.13,676484,11369380,39,2
1831.66,676798,11369380,39,2
1832.18,677110,11369380,39,2
1832.70,677422,11369380,39,2
1833.22,677734,11369380,39,2
1833.74,678048,11369380,39,2
1834.26,678360,11369380,39,2
1834.78,678672,11369380,39,2
1835.30,678984,11369380,39,2
1835.82,679299,11369380,39,2
1836.34,679608,11369380,39,2
1836.87,679925,11370132,39,2
1837.39,680237,11370132,39,2
1837.91,680552,11369912,39,2
1838.43,680864,11369912,39,2
1838.94,681173,11369912,39,2
1839.46,681485,11369912,39,2
1839.99,681797,11369912,39,2
1840.51,682112,11369912,39,2
1841.03,682424,11369848,39,2
1841.55,682738,11369848,39,2
1842.07,683048,11369848,39,2
1842.59,683360,11369848,39,2
1843.11,683674,11369848,39,2
1843.63,683989,11369848,39,2
1844.16,684301,11369848,39,2
1844.68,684613,11369848,39,2
1845.20,684925,11369848,39,2
1845.72,685239,11369792,39,2
1846.24,685551,11369792,39,2
1846.76,685863,11369792,39,2
1847.28,686175,11369792,39,2
1847.80,686487,11369792,39,2
1848.32,686799,11369792,39,2
1848.84,687111,11369792,39,2
1849.36,687425,11369792,39,2
1849.88,687737,11369792,39,2
1850.40,688047,11369792,39,2
1850.92,688359,11369792,39,2
1851.44,688673,11369792,39,2
1851.96,688985,11369792,39,2
1852.49,689297,11369792,39,2
1853.01,689609,11369792,39,2
1853.53,689921,11369792,39,2
1854.05,690236,11369792,39,2
1854.57,690548,11369792,39,2
1855.09,690860,11369792,39,2
1855.61,691174,11369792,39,2
1856.13,691486,11369792,39,2
1856.65,691798,11369792,39,2
1857.17,692110,11369792,39,2
1857.69,692422,11369792,39,2
1858.21,692734,11369792,39,2
1858.73,693046,11369792,39,2
1859.26,693360,11369792,39,2
1859.78,693675,11369792,39,2
1860.30,693987,11369792,39,2
1860.82,694298,11369792,39,2
1861.34,694610,11369792,39,2
1861.86,694922,11369792,39,2
1862.38,695234,11369792,39,2
1862.90,695544,11369792,39,2
1863.42,695856,11369792,39,2
1863.94,696168,11369792,39,2
1864.46,696480,11369792,39,2
1864.98,696794,11369792,39,2
1865.50,697106,11369792,39,2
1866.02,697418,11369792,39,2
1866.54,697733,11369792,39,2
1867.06,698045,11369792,39,2
1867.58,698357,11369792,39,2
1868.11,698671,11369792,39,2
1868.63,698983,11369792,39,2
1869.15,699295,11369792,39,2
1869.67,699607,11369792,39,2
1870.19,699919,11369792,39,2
1870.71,700234,11369792,39,2
1871.24,700548,11369792,39,2
1871.76,700860,11369792,39,2
1872.28,701172,11369792,39,2
1872.80,701484,11369792,39,2
1873.32,701796,11369792,39,2
1873.84,702110,11369792,39,2
1874.36,702422,11369792,39,2
1874.88,702734,11369792,39,2
1875.40,703046,11369792,39,2
1875.92,703358,11369792,39,2
1876.44,703670,11369792,39,2
1876.96,703982,11369792,39,2
1877.48,704296,11369792,39,2
1878.00,704608,11369792,39,2
1878.52,704918,11369792,39,2
1879.04,705230,11369792,39,2
1879.56,705542,11369792,39,2
1880.08,705856,11369792,39,2
1880.60,706168,11369792,39,2
1881.13,706480,11369792,39,2
1881.64,706792,11369792,39,2
1882.17,707104,11369792,39,2
1882.69,707416,11369792,39,2
1883.20,707728,11369792,39,2
1883.73,708040,11369792,39,2
1884.25,708352,11369792,39,2
1884.77,708664,11369792,39,2
1885.29,708979,11369792,39,2
1885.81,709291,11369792,39,2
1886.33,709603,11369792,39,2
1886.85,709918,11369792,39,2
1887.37,710227,11369792,39,2
1887.89,710539,11369792,39,2
1888.41,710851,11369792,39,2
1888.93,711163,11369792,39,2
1889.45,711473,11369792,39,2
1889.97,711785,11369792,39,2
1890.49,712099,11369792,39,2
1891.01,712414,11369792,39,2
1891.53,712726,11369792,39,2
1892.05,713038,11369792,39,2
1892.57,713350,11369792,39,2
1893.10,713664,11369792,39,2
1893.61,713974,11369792,39,2
1894.14,714288,11369792,39,2
1894.66,714602,11369792,39,2
1895.18,714914,11369792,39,2
1895.70,715226,11369792,39,2
1896.22,715541,11369792,39,2
1896.75,715852,11369792,39,2
1897.27,716167,11369792,39,2
1897.79,716479,11369792,39,2
1898.31,716791,11369792,39,2
1898.83,717103,11369796,39,2
1899.35,717417,11369796,39,2
1899.87,717729,11369796,39,2
1900.39,718041,11369796,39,2
1900.91,718353,11369796,39,2
1901.43,718665,11369796,39,2
1901.95,718977,11369796,39,2
1902.47,719289,11369796,39,2
1902.99,719601,11369796,39,2
1903.51,719913,11369796,39,2
1904.03,720225,11369796,39,2
1904.55,720537,11369796,39,2
1905.07,720849,11369796,39,2
1905.59,721161,11369796,39,2
1906.12,721473,11369796,39,2
1906.64,721788,11369796,39,2
1907.16,722100,11369796,39,2
1907.68,722414,11369796,39,2
1908.20,722726,11369796,39,2
1908.72,723038,11369796,39,2
1909.24,723350,11369796,39,2
1909.77,723665,11369796,39,2
1910.29,723977,11369796,39,2
1910.81,724289,11369796,39,2
1911.32,724601,11369796,39,2
1911.86,724917,11369796,39,2
1912.38,725234,11369796,39,2
1912.90,725548,11369796,39,2
1913.43,725860,11369796,39,2
1913.95,726175,11369796,39,2
1914.47,726489,11369796,39,2
1915.00,726804,11369796,39,2
1915.52,727118,11369796,39,2
1916.04,727432,11369796,39,2
1916.57,727744,11369796,39,2
1917.09,728056,11369796,39,2
1917.61,728371,11369796,39,2
1918.13,728683,11369796,39,2
1918.65,728995,11369796,39,2
1919.17,729307,11369796,39,2
1919.69,729619,11369796,39,2
1920.21,729931,11369796,39,2
1920.73,730243,11369796,39,2
1921.25,730557,11369796,39,2
1921.77,730869,11369796,39,2
1922.30,731184,11369796,39,2
1922.82,731496,11369796,39,2
1923.34,731810,11369796,39,2
1923.86,732122,11369796,39,2
1924.38,732434,11369796,39,2
1924.90,732748,11369796,39,2
1925.42,733060,11369796,39,2
1925.95,733377,11369796,39,2
1926.47,733689,11369796,39,2
1927.00,734004,11369796,39,2
1927.52,734320,11369796,39,2
1928.05,734632,11369796,39,2
1928.57,734947,11369796,39,2
1929.09,735261,11369796,39,2
1929.62,735576,11369796,39,2
1930.14,735888,11369796,39,2
1930.66,736200,11369796,39,2
1931.19,736516,11369796,39,2
1931.71,736831,11369796,39,2
1932.24,737148,11369796,39,2
1932.76,737462,11369796,39,2
1933.28,737775,11369796,39,2
1933.80,738090,11369796,39,2
1934.33,738404,11369796,39,2
1934.85,738719,11369796,39,2
1935.37,739031,11369796,39,2
1935.90,739345,11369796,39,2
1936.42,739661,11369796,39,2
1936.95,739978,11369796,39,2
1937.47,740292,11369796,39,2
1938.00,740607,11369796,39,2
1938.52,740921,11369796,39,2
1939.04,741233,11369796,39,2
1939.57,741548,11369796,39,2
1940.09,741862,11369796,39,2
1940.61,742175,11369796,39,2
1941.14,742494,11369796,39,2
1941.67,742811,11369796,39,2
1942.19,743123,11369796,39,2
1942.72,743437,11369796,39,2
1943.24,743753,11369796,39,2
1943.76,744067,11369796,39,2
1944.28,744382,11369796,39,2
1944.81,744694,11369796,39,2
1945.33,745009,11369796,39,2
1945.85,745323,11369796,39,2
1946.38,745638,11369796,39,2
1946.90,745950,11369796,39,2
1947.42,746264,11369796,39,2
1947.94,746576,11369796,39,2
1948.46,746891,11369796,39,2
1948.99,747203,11369796,39,2
1949.51,747517,11369796,39,2
1950.03,747832,11369796,39,2
1950.55,748144,11369796,39,2
1951.08,748459,11369796,39,2
1951.60,748777,11369796,39,2
1952.13,749091,11369796,39,2
1952.65,749403,11369796,39,2
1953.17,749718,11369796,39,2
1953.70,750032,11369796,39,2
1954.22,750347,11369796,39,2
1954.74,750662,11369796,39,2
1955.27,750974,11369796,39,2
1955.79,751289,11369796,39,2
1956.31,751604,11369796,39,2
1956.83,751916,11369796,39,2
1957.36,752233,11368388,39,2
1957.89,752549,11368388,39,2
1958.41,752863,11368388,39,2
1958.93,753175,11368388,39,2
1959.45,753489,11368388,39,2
1959.98,753804,11368388,39,2
1960.50,754119,11368388,39,2
1961.02,754433,11368340,39,2
1961.55,754745,11368340,39,2
1962.07,755060,11368340,39,2
1962.59,755375,11368340,39,2
1963.12,755689,11368340,39,2
1963.64,756004,11368340,39,2
1964.16,756316,11368340,39,2
1964.68,756631,11368340,39,2
1965.21,756943,11368340,39,2
1965.73,757258,11368340,39,2
1966.26,757573,11368340,39,2
1966.78,757887,11368340,39,2
1967.30,758203,11368340,39,2
1967.83,758517,11368340,39,2
1968.35,758832,11368340,39,2
1968.87,759146,11368340,39,2
1969.40,759458,11368340,39,2
1969.92,759775,11368340,39,2
1970.44,760089,11368340,39,2
1970.97,760404,11368340,39,2
1971.49,760716,11368340,39,2
1972.01,761031,11368340,39,2
1972.54,761345,11368340,39,2
1973.06,761661,11368340,39,2
1973.58,761975,11368340,39,2
1974.11,762289,11368340,39,2
1974.63,762601,11368340,39,2
1975.15,762916,11368340,39,2
1975.68,763230,11368340,39,2
1976.20,763543,11368340,39,2
1976.72,763855,11368340,39,2
1977.24,764170,11368340,39,2
1977.77,764484,11368340,39,2
1978.29,764799,11368340,39,2
1978.81,765112,11368340,39,2
1979.33,765426,11368340,39,2
1979.86,765740,11368340,39,2
1980.38,766053,11368340,39,2
1980.90,766367,11368340,39,2
1981.43,766682,11368196,39,2
1981.95,766996,11368196,39,2
1982.47,767311,11368196,39,2
1983.00,767625,11368196,39,2
1983.52,767940,11368196,39,2
1984.04,768254,11368196,39,2
1984.57,768566,11368196,39,2
1985.09,768881,11368196,39,2
1985.62,769199,11368196,39,2
1986.14,769513,11368196,39,2
1986.66,769825,11368196,39,2
1987.19,770140,11368196,39,2
1987.71,770454,11368196,39,2
1988.24,770769,11368196,39,2
1988.76,771083,11368196,39,2
1989.29,771400,11368196,39,2
1989.81,771715,11368196,39,2
1990.33,772029,11368196,39,2
1990.87,772346,11368196,39,2
1991.40,772671,11368196,39,2
1991.93,772986,11368196,39,2
1992.45,773298,11368196,39,2
1992.97,773615,11368196,39,2
1993.50,773929,11368196,39,2
1994.02,774244,11368196,39,2
1994.55,774558,11368196,39,2
1995.07,774873,11368196,39,2
1995.59,775185,11368196,39,2
1996.11,775499,11368196,39,2
1996.64,775814,11368196,39,2
1997.16,776130,11368196,39,2
1997.69,776445,11368196,39,2
1998.21,776759,11368196,39,2
1998.74,777074,11368196,39,2
1999.26,777391,11368196,39,2
1999.80,777709,11368196,39,2
2000.32,778026,11368196,39,2
2000.85,778343,11368196,39,2
2001.37,778657,11368196,39,2
2001.90,778970,11368196,39,2
2002.42,779286,11368196,39,2
2002.94,779599,11368196,39,2
2003.47,779917,11368196,39,2
2003.99,780232,11368196,39,2
2004.52,780546,11368196,39,2
2005.05,780860,11368196,39,2
2005.58,781154,11368196,39,2
2006.11,781454,11368196,39,2
2006.63,781769,11368196,39,2
2007.15,782081,11368196,39,2
2007.68,782393,11368196,39,2
2008.20,782707,11368196,39,2
2008.72,783022,11368196,39,2
2009.25,783337,11368196,39,2
2009.77,783653,11368196,39,2
2010.30,783971,11368196,39,2
2010.82,784286,11368196,39,2
2011.35,784598,11368196,39,2
2011.87,784912,11368196,39,2
2012.39,785227,11368196,39,2
2012.91,785539,11368196,39,2
2013.44,785853,11368196,39,2
2013.96,786169,11368196,39,2
2014.50,786489,11368388,39,2
2015.03,786811,11368516,39,2
2015.55,787129,11368896,39,2
