t_mono,cpu_jiffies,rss_total_kb,threads_total,procs
1411.17,426496,9015732,39,2
1411.69,426551,9346540,39,2
1412.21,426602,9971908,39,2
1412.74,426740,10198536,39,2
1413.26,427052,10198536,39,2
1413.78,427364,10198536,39,2
1414.30,427680,10198536,39,2
1414.82,427992,10198536,39,2
1415.35,428304,10198536,39,2
1415.86,428616,10198536,39,2
1416.39,428931,10198536,39,2
1416.91,429243,10198536,39,2
1417.43,429555,10198536,39,2
1417.95,429867,10198536,39,2
1418.47,430179,10198536,39,2
1418.99,430491,10198536,39,2
1419.52,430808,10198536,39,2
1420.04,431120,10198536,39,2
1420.56,431431,10198536,39,2
1421.08,431743,10198536,39,2
1421.60,432055,10198536,39,2
1422.12,432367,10198536,39,2
1422.64,432679,10198536,39,2
1423.15,432991,10198536,39,2
1423.67,433301,10198536,39,2
1424.20,433615,10198536,39,2
1424.72,433927,10198536,39,2
1425.24,434242,10198536,39,2
1425.76,434554,10198536,39,2
1426.28,434868,10198536,39,2
1426.80,435180,10198536,39,2
1427.32,435490,10198536,39,2
1427.84,435804,10198536,39,2
1428.37,436116,10198536,39,2
1428.89,436428,10198536,39,2
1429.41,436740,10198536,39,2
1429.93,437055,10198536,39,2
1430.45,437367,10198536,39,2
1430.97,437681,10198536,39,2
1431.49,437991,10198536,39,2
1432.01,438305,10198536,39,2
1432.53,438617,10198536,39,2
1433.06,438931,10198536,39,2
1433.58,439243,10198536,39,2
1434.10,439555,10198536,39,2
1434.62,439872,10198536,39,2
1435.14,440184,10198536,39,2
1435.67,440496,10198536,39,2
1436.19,440810,10198536,39,2
1436.71,441122,10198536,39,2
1437.23,441434,10198536,39,2
1437.75,441746,10198536,39,2
1438.27,442058,10198536,39,2
1438.79,442370,10198536,39,2
1439.31,442682,10198536,39,2
1439.83,442997,10198536,39,2
1440.35,443309,10198536,39,2
1440.87,443618,10198536,39,2
1441.39,443933,10198536,39,2
1441.91,444245,10198536,39,2
1442.43,444557,10198572,39,2
1442.95,444869,10198572,39,2
1443.47,445181,10198572,39,2
1443.99,445493,10198572,39,2
1444.52,445805,10198572,39,2
