t_mono,cpu_jiffies,rss_total_kb,threads_total,procs
11491.13,52872,7846364,30,2
11491.66,53084,7846364,30,2
11492.18,53295,7846364,30,2
11492.71,53507,7846364,30,2
11493.24,53718,7846364,30,2
11493.77,53929,7846364,30,2
11494.30,54140,7846364,30,2
11494.82,54351,7846364,30,2
11495.35,54563,7846364,30,2
11495.88,54774,7846364,30,2
11496.41,54985,7846364,30,2
11496.94,55195,7846364,30,2
11497.46,55406,7846364,30,2
11497.99,55618,7846364,30,2
11498.51,55828,7846364,30,2
11499.04,56039,7846364,30,2
11499.57,56249,7846364,30,2
11500.09,56460,7846364,30,2
11500.62,56671,7846364,30,2
11501.15,56882,7846364,30,2
11501.67,57092,7846364,30,2
11502.20,57304,7846364,30,2
11502.73,57515,7846364,30,2
11503.26,57725,7846364,30,2
11503.79,57936,7846364,30,2
11504.31,58149,7846364,30,2
11504.84,58360,7846364,30,2
11505.37,58573,7846364,30,2
11505.90,58784,7846364,30,2
11506.43,58995,7846364,30,2
11506.96,59206,7846364,30,2
11507.48,59418,7846364,30,2
11508.01,59629,7846364,30,2
11508.54,59840,7846364,30,2
11509.07,60051,7846364,30,2
11509.59,60262,7846364,30,2
11510.12,60476,7846364,30,2
11510.65,60687,7846364,30,2
11511.18,60897,7846364,30,2
11511.71,61108,7846364,30,2
11512.23,61319,7846364,30,2
11512.76,61530,7846364,30,2
11513.29,61741,7846364,30,2
11513.82,61953,7846364,30,2
11514.34,62162,7846364,30,2
11514.87,62372,7846364,30,2
11515.39,62584,7846364,30,2
11515.92,62795,7846364,30,2
11516.45,63007,7846364,30,2
11516.97,63217,7846364,30,2
11517.50,63428,7846364,30,2
