t_mono,cpu_jiffies,rss_total_kb,threads_total,procs
12637.34,508846,10310736,30,2
12637.86,509054,10310736,30,2
12638.38,509262,10310736,30,2
12638.91,509473,10310736,30,2
12639.43,509681,10310736,30,2
12639.95,509889,10310736,30,2
12640.47,510097,10310736,30,2
12640.99,510307,10310736,30,2
12641.52,510515,10310736,30,2
12642.04,510723,10310736,30,2
12642.56,510931,10310736,30,2
12643.08,511139,10310736,30,2
12643.60,511349,10310736,30,2
12644.12,511558,10310736,30,2
12644.65,511766,10310736,30,2
12645.17,511976,10310736,30,2
12645.69,512184,10310736,30,2
12646.21,512392,10310736,30,2
12646.73,512600,10310736,30,2
12647.25,512808,10310736,30,2
12647.77,513016,10310736,30,2
12648.29,513224,10310736,30,2
12648.81,513432,10310736,30,2
12649.33,513641,10310736,30,2
12649.85,513849,10310736,30,2
12650.38,514059,10310736,30,2
12650.90,514267,10310736,30,2
12651.42,514476,10310736,30,2
12651.94,514684,10310736,30,2
12652.46,514892,10310736,30,2
12652.98,515100,10310736,30,2
12653.50,515308,10310736,30,2
12654.02,515518,10310736,30,2
12654.54,515726,10310736,30,2
12655.06,515934,10310736,30,2
12655.59,516142,10310736,30,2
12656.11,516351,10310736,30,2
12656.63,516559,10310736,30,2
12657.15,516769,10310736,30,2
12657.67,516975,10310736,30,2
12658.20,517187,10310736,30,2
12658.72,517396,10310736,30,2
12659.24,517606,10310736,30,2
12659.76,517814,10310736,30,2
12660.28,518022,10310736,30,2
12660.81,518230,10310736,30,2
12661.33,518439,10310736,30,2
12661.85,518647,10310736,30,2
12662.37,518855,10310736,30,2
12662.89,519065,10310736,30,2
12663.41,519271,10310736,30,2
12663.93,519481,10310736,30,2
12664.45,519689,10310736,30,2
12664.97,519897,10310736,30,2
12665.49,520104,10310736,30,2
12666.01,520313,10310736,30,2
12666.53,520521,10310736,30,2
12667.06,520731,10310736,30,2
12667.58,520939,10310736,30,2
12668.10,521148,10310736,30,2
12668.62,521358,10310736,30,2
12669.14,521566,10310736,30,2
12669.66,521774,10310736,30,2
12670.19,521983,10310736,30,2
12670.71,522191,10310736,30,2
12671.23,522399,10310736,30,2
12671.75,522607,10310736,30,2
12672.27,522815,10310736,30,2
12672.79,523025,10310736,30,2
12673.31,523233,10310736,30,2
12673.83,523441,10310736,30,2
12674.35,523649,10310736,30,2
12674.87,523857,10310736,30,2
12675.39,524066,10310736,30,2
12675.91,524274,10310736,30,2
12676.44,524482,10310736,30,2
12676.96,524690,10310736,30,2
12677.48,524898,10310736,30,2
12678.00,525107,10310736,30,2
12678.52,525315,10310736,30,2
12679.04,525523,10310736,30,2
12679.56,525733,10310736,30,2
12680.09,525943,10310736,30,2
12680.61,526150,10310736,30,2
12681.13,526358,10310736,30,2
12681.65,526566,10310736,30,2
12682.17,526774,10310736,30,2
12682.69,526984,10310736,30,2
12683.21,527192,10310736,30,2
12683.73,527400,10310736,30,2
12684.25,527608,10310736,30,2
12684.77,527817,10310736,30,2
12685.30,528025,10310736,30,2
12685.82,528235,10310736,30,2
12686.34,528443,10310736,30,2
12686.87,528654,10310736,30,2
12687.39,528862,10310736,30,2
12687.91,529070,10310736,30,2
12688.43,529280,10310736,30,2
12688.96,529491,10310740,30,2
12689.48,529699,10310740,30,2
12690.00,529907,10310740,30,2
12690.52,530116,10310740,30,2
12691.04,530324,10309164,30,2
12691.56,530532,10309164,30,2
12692.09,530740,10309164,30,2
12692.61,530950,10309164,30,2
12693.13,531157,10309164,30,2
12693.65,531365,10309164,30,2
12694.17,531573,10309164,30,2
12694.69,531783,10309164,30,2
12695.21,531991,10309164,30,2
12695.73,532199,10309164,30,2
12696.25,532409,10309164,30,2
12696.78,532617,10309164,30,2
12697.30,532826,10309164,30,2
12697.82,533034,10309164,30,2
12698.34,533242,10271904,30,2
12698.86,533452,10262200,30,2
12699.38,533660,10262200,30,2
12699.90,533868,10262200,30,2
12700.43,534080,10262200,30,2
12700.95,534287,10262200,30,2
12701.47,534495,10262200,30,2
12701.99,534703,10262200,30,2
12702.52,534913,10262200,30,2
12703.04,535121,10262200,30,2
12703.56,535329,10262200,30,2
12704.08,535538,10262200,30,2
12704.60,535746,10262200,30,2
12705.12,535954,10262200,30,2
12705.64,536164,10262200,30,2
12706.16,536372,10262200,30,2
12706.68,536580,10262200,30,2
12707.21,536788,10262200,30,2
12707.73,536997,10262200,30,2
12708.25,537205,10262200,30,2
12708.77,537413,10262200,30,2
12709.29,537621,10262200,30,2
12709.81,537830,10262200,30,2
12710.33,538038,10262200,30,2
12710.85,538249,10262200,30,2
12711.37,538457,10262200,30,2
12711.90,538665,10262200,30,2
12712.42,538873,10262200,30,2
12712.94,539081,10262200,30,2
12713.46,539289,10262200,30,2
12713.98,539497,10262200,30,2
12714.50,539706,10262200,30,2
12715.02,539914,10262200,30,2
12715.54,540122,10262200,30,2
12716.06,540330,10262200,30,2
12716.58,540538,10262200,30,2
12717.10,540746,10262200,30,2
12717.62,540954,10262200,30,2
12718.14,541164,10262200,30,2
12718.67,541372,10262200,30,2
12719.19,541581,10260120,30,2
12719.71,541789,10260120,30,2
12720.23,541999,10260120,30,2
12720.76,542209,10260120,30,2
12721.28,542419,10260120,30,2
12721.80,542627,10260120,30,2
12722.32,542835,10260120,30,2
12722.84,543043,10260120,30,2
12723.36,543252,10260120,30,2
12723.89,543462,10260120,30,2
12724.41,543671,10260120,30,2
12724.93,543879,10260120,30,2
12725.46,544089,10260120,30,2
12725.98,544298,10260120,30,2
12726.50,544506,10260120,30,2
12727.02,544716,10260120,30,2
12727.55,544924,10260120,30,2
12728.07,545134,10260120,30,2
12728.59,545342,10260120,30,2
12729.11,545550,10260120,30,2
12729.63,545759,10260120,30,2
12730.15,545967,10260120,30,2
12730.67,546177,10260120,30,2
12731.19,546385,10260120,30,2
12731.72,546593,10260120,30,2
12732.24,546801,10260120,30,2
12732.76,547010,10260120,30,2
12733.28,547218,10260120,30,2
12733.80,547426,10260120,30,2
12734.32,547636,10260120,30,2
12734.84,547844,10260120,30,2
12735.37,548052,10260120,30,2
12735.89,548261,10260120,30,2
12736.41,548469,10260120,30,2
12736.93,548679,10260120,30,2
12737.45,548887,10260120,30,2
12737.97,549095,10260120,30,2
12738.49,549304,10260120,30,2
12739.02,549514,10260120,30,2
12739.54,549722,10260120,30,2
12740.06,549931,10260120,30,2
12740.58,550139,10260120,30,2
12741.11,550347,10260120,30,2
12741.63,550555,10260120,30,2
12742.15,550765,10260120,30,2
12742.67,550973,10260120,30,2
12743.19,551181,10260120,30,2
12743.71,551389,10260120,30,2
12744.23,551597,10260120,30,2
12744.75,551805,10260120,30,2
12745.27,552015,10260120,30,2
12745.80,552224,10260120,30,2
12746.32,552432,10260120,30,2
12746.84,552640,10260120,30,2
12747.36,552848,10260120,30,2
12747.88,553058,10260120,30,2
12748.40,553267,10260120,30,2
12748.93,553475,10260120,30,2
12749.45,553685,10260120,30,2
12749.97,553893,10260120,30,2
12750.49,554101,10260120,30,2
12751.01,554309,10260120,30,2
12751.53,554517,10260120,30,2
12752.05,554725,10260120,30,2
12752.57,554934,10260120,30,2
12753.09,555142,10260120,30,2
12753.61,555350,10260120,30,2
12754.13,555558,10260120,30,2
12754.66,555768,10260120,30,2
12755.18,555976,10260120,30,2
12755.70,556185,10260120,30,2
12756.22,556393,10260120,30,2
12756.74,556601,10260120,30,2
12757.26,556809,10260124,30,2
12757.78,557017,10260124,30,2
12758.30,557225,10260124,30,2
12758.83,557435,10260124,30,2
12759.35,557644,10260124,30,2
12759.87,557852,10260124,30,2
12760.39,558062,10260124,30,2
12760.91,558270,10260124,30,2
12761.44,558479,10260124,30,2
12761.96,558687,10260124,30,2
12762.48,558897,10260124,30,2
12763.00,559105,10260124,30,2
12763.52,559313,10260124,30,2
12764.04,559520,10260124,30,2
12764.57,559732,10260128,30,2
12765.09,559941,10260128,30,2
12765.61,560149,10260128,30,2
12766.13,560357,10260128,30,2
12766.66,560567,10260128,30,2
12767.18,560775,10260128,30,2
12767.70,560983,10260128,30,2
12768.22,561192,10260128,30,2
12768.74,561400,10260128,30,2
12769.26,561608,10260128,30,2
12769.78,561816,10260128,30,2
12770.30,562026,10260128,30,2
12770.82,562233,10260128,30,2
12771.35,562443,10260128,30,2
12771.87,562651,10260128,30,2
12772.39,562859,10260128,30,2
12772.91,563068,10260128,30,2
