t_mono,cpu_jiffies,rss_total_kb,threads_total,procs
11668.28,123514,8435780,30,2
11668.80,123722,8435780,30,2
11669.32,123930,8435780,30,2
11669.84,124138,8435780,30,2
11670.37,124346,8435780,30,2
11670.89,124554,8435780,30,2
11671.41,124762,8435780,30,2
11671.93,124971,8435780,30,2
11672.45,125178,8435780,30,2
11672.97,125385,8435780,30,2
11673.48,125593,8435780,30,2
11674.00,125801,8435780,30,2
11674.52,126009,8435780,30,2
11675.05,126217,8435780,30,2
11675.57,126427,8435780,30,2
11676.09,126635,8435780,30,2
11676.61,126843,8435780,30,2
11677.13,127051,8435780,30,2
11677.65,127259,8435780,30,2
11678.17,127467,8435780,30,2
11678.69,127675,8435780,30,2
11679.21,127883,8435780,30,2
11679.73,128091,8435780,30,2
11680.25,128300,8435780,30,2
11680.77,128508,8435780,30,2
11681.29,128716,8435780,30,2
11681.82,128926,8435780,30,2
11682.34,129134,8435780,30,2
11682.86,129342,8435780,30,2
11683.38,129552,8435780,30,2
11683.90,129760,8435780,30,2
11684.42,129967,8435780,30,2
11684.94,130175,8435780,30,2
11685.46,130383,8435780,30,2
11685.98,130591,8435780,30,2
11686.50,130799,8435780,30,2
11687.02,131007,8435780,30,2
11687.54,131215,8435780,30,2
11688.06,131423,8435780,30,2
11688.58,131631,8435780,30,2
11689.10,131841,8435780,30,2
11689.62,132049,8435780,30,2
11690.14,132255,8435780,30,2
11690.66,132463,8435780,30,2
11691.18,132671,8435780,30,2
11691.70,132879,8435780,30,2
11692.23,133088,8436252,30,2
11692.75,133299,8436252,30,2
11693.28,133511,8436252,30,2
11693.81,133721,8436252,30,2
11694.33,133931,8436252,30,2
11694.86,134143,8436252,30,2
11695.39,134354,8436252,30,2
11695.92,134565,8436252,30,2
11696.44,134776,8436252,30,2
11696.97,134987,8436252,30,2
11697.50,135199,8436252,30,2
11698.03,135410,8436252,30,2
11698.55,135621,8436252,30,2
11699.08,135832,8436252,30,2
11699.61,136043,8436252,30,2
11700.14,136255,8436252,30,2
11700.66,136466,8436252,30,2
11701.19,136677,8436252,30,2
11701.72,136887,8436252,30,2
11702.25,137098,8436252,30,2
11702.77,137309,8436252,30,2
11703.30,137519,8436252,30,2
11703.82,137730,8436252,30,2
11704.36,137943,8436252,30,2
11704.88,138153,8436252,30,2
11705.41,138365,8436252,30,2
11705.94,138578,8436252,30,2
11706.46,138787,8436252,30,2
11706.99,138998,8436252,30,2
11707.52,139208,8436252,30,2
11708.05,139419,8436252,30,2
11708.57,139631,8436252,30,2
11709.10,139840,8436252,30,2
11709.62,140051,8436252,30,2
11710.15,140265,8436252,30,2
11710.69,140477,8436252,30,2
11711.21,140688,8436252,30,2
11711.74,140899,8436252,30,2
11712.27,141111,8436252,30,2
11712.80,141322,8436252,30,2
11713.32,141533,8436252,30,2
11713.85,141742,8436252,30,2
11714.38,141953,8436252,30,2
11714.90,142163,8436252,30,2
11715.43,142374,8436252,30,2
11715.96,142586,8436252,30,2
11716.48,142797,8436252,30,2
11717.01,143008,8436252,30,2
11717.54,143218,8436252,30,2
11718.07,143430,8436252,30,2
11718.59,143641,8436252,30,2
11719.12,143852,8436252,30,2
11719.65,144064,8436252,30,2
11720.18,144276,8436252,30,2
11720.71,144486,8436252,30,2
11721.23,144698,8436252,30,2
11721.76,144909,8436252,30,2
11722.29,145120,8436252,30,2
11722.82,145331,8436252,30,2
11723.35,145542,8436252,30,2
11723.87,145754,8436252,30,2
11724.40,145964,8436252,30,2
11724.93,146176,8436252,30,2
11725.46,146388,8436252,30,2
11725.98,146598,8436252,30,2
11726.51,146810,8436252,30,2
11727.04,147022,8436252,30,2
11727.57,147231,8436252,30,2
11728.09,147444,8436252,30,2
11728.62,147655,8436252,30,2
11729.15,147866,8436252,30,2
11729.68,148078,8436252,30,2
11730.20,148289,8436252,30,2
11730.73,148500,8436252,30,2
11731.26,148711,8436252,30,2
11731.79,148923,8436252,30,2
11732.32,149134,8436252,30,2
11732.84,149343,8436252,30,2
11733.37,149555,8436252,30,2
11733.90,149766,8436252,30,2
11734.42,149975,8436252,30,2
11734.95,150186,8436252,30,2
