t_mono,cpu_jiffies,rss_total_kb,threads_total,procs
11928.29,227125,8994040,30,2
11928.81,227333,8994040,30,2
11929.33,227541,8994040,30,2
11929.85,227749,8994040,30,2
11930.37,227957,8994040,30,2
11930.89,228165,8994040,30,2
11931.41,228373,8994040,30,2
11931.93,228583,8994040,30,2
11932.46,228791,8994040,30,2
11932.98,228999,8994040,30,2
11933.50,229207,8994040,30,2
11934.02,229415,8994040,30,2
11934.54,229624,8994040,30,2
11935.06,229832,8994040,30,2
11935.58,230040,8994040,30,2
11936.10,230250,8994040,30,2
11936.62,230458,8994040,30,2
11937.15,230666,8994056,30,2
11937.67,230875,8995040,30,2
11938.19,231083,8995040,30,2
11938.71,231293,8995040,30,2
11939.24,231502,8995040,30,2
11939.76,231710,8995040,30,2
11940.28,231918,8995040,30,2
11940.80,232126,8995040,30,2
11941.32,232336,8995040,30,2
11941.84,232544,8995040,30,2
11942.36,232752,8995040,30,2
11942.88,232960,8995040,30,2
11943.40,233168,8995040,30,2
11943.92,233375,8995040,30,2
11944.44,233583,8995040,30,2
11944.96,233793,8995040,30,2
11945.48,234001,8995040,30,2
11946.00,234209,8995040,30,2
11946.52,234417,8995040,30,2
11947.05,234625,8995040,30,2
11947.57,234833,8995040,30,2
11948.09,235041,8995040,30,2
11948.61,235249,8995040,30,2
11949.13,235457,8995040,30,2
11949.65,235666,8995040,30,2
11950.17,235876,8995040,30,2
11950.69,236084,8995040,30,2
11951.21,236292,8995040,30,2
11951.73,236501,8995040,30,2
11952.25,236709,8995040,30,2
11952.77,236917,8995040,30,2
11953.30,237125,8995040,30,2
11953.82,237333,8995040,30,2
11954.34,237541,8995040,30,2
11954.86,237750,8995040,30,2
11955.38,237958,8995040,30,2
11955.90,238168,8995040,30,2
11956.43,238378,8995040,30,2
11956.95,238585,8995040,30,2
11957.47,238794,8995040,30,2
11957.99,239002,8995040,30,2
11958.51,239210,8995040,30,2
11959.03,239418,8995040,30,2
11959.55,239626,8995040,30,2
11960.07,239834,8995040,30,2
11960.59,240042,8995040,30,2
11961.11,240250,8995040,30,2
11961.63,240458,8995040,30,2
11962.15,240666,8995040,30,2
11962.67,240874,8995040,30,2
11963.19,241082,8995040,30,2
11963.71,241292,8995040,30,2
11964.23,241500,8995040,30,2
11964.75,241708,8995040,30,2
11965.27,241915,8995040,30,2
11965.79,242125,8995040,30,2
11966.31,242333,8995040,30,2
11966.83,242541,8995040,30,2
11967.36,242749,8993916,30,2
11967.88,242957,8993916,30,2
11968.40,243167,8993916,30,2
11968.92,243374,8993916,30,2
11969.44,243584,8993916,30,2
11969.96,243792,8993916,30,2
11970.49,244000,8993916,30,2
11971.01,244210,8993916,30,2
11971.53,244418,8993916,30,2
11972.05,244626,8993916,30,2
11972.57,244834,8993916,30,2
11973.09,245042,8993916,30,2
11973.61,245251,8993916,30,2
11974.13,245459,8993916,30,2
11974.65,245667,8993916,30,2
11975.18,245878,8993916,30,2
11975.70,246088,8993916,30,2
11976.22,246296,8993916,30,2
11976.74,246504,8993916,30,2
11977.27,246712,8993916,30,2
11977.79,246920,8993916,30,2
11978.31,247129,8993916,30,2
11978.83,247337,8993916,30,2
11979.35,247545,8993916,30,2
11979.87,247753,8993916,30,2
11980.39,247963,8993916,30,2
11980.91,248171,8993916,30,2
11981.43,248379,8993916,30,2
11981.95,248586,8993916,30,2
11982.47,248794,8993916,30,2
11982.99,249002,8993916,30,2
11983.51,249210,8993916,30,2
11984.03,249420,8993916,30,2
11984.56,249628,8993916,30,2
11985.08,249837,8993916,30,2
11985.60,250045,8993916,30,2
11986.12,250253,8993916,30,2
11986.64,250461,8993916,30,2
11987.16,250669,8993916,30,2
11987.68,250877,8993916,30,2
11988.20,251086,8993916,30,2
11988.72,251294,8993916,30,2
11989.25,251504,8993916,30,2
11989.77,251712,8993916,30,2
11990.29,251920,8993916,30,2
11990.81,252128,8993916,30,2
11991.33,252338,8993916,30,2
11991.85,252545,8993916,30,2
11992.37,252753,8993916,30,2
11992.89,252961,8993916,30,2
11993.41,253169,8993916,30,2
11993.93,253377,8993916,30,2
11994.46,253588,8993916,30,2
11994.98,253796,8993916,30,2
11995.50,254004,8993916,30,2
11996.02,254212,8993916,30,2
11996.54,254420,8993916,30,2
11997.06,254628,8993916,30,2
11997.58,254836,8993916,30,2
11998.10,255044,8993916,30,2
11998.62,255253,8993916,30,2
11999.15,255461,8993916,30,2
11999.67,255669,8993916,30,2
12000.19,255879,8993916,30,2
12000.71,256087,8993916,30,2
12001.23,256295,8993916,30,2
12001.75,256504,8993916,30,2
12002.27,256712,8993916,30,2
12002.80,256922,8993916,30,2
12003.32,257130,8993916,30,2
12003.84,257338,8993916,30,2
12004.36,257548,8993916,30,2
12004.88,257756,8993916,30,2
12005.40,257965,8993916,30,2
12005.92,258173,8993916,30,2
12006.45,258383,8993916,30,2
12006.97,258591,8993916,30,2
12007.49,258799,8993916,30,2
12008.01,259007,8993916,30,2
12008.53,259216,8993916,30,2
12009.05,259424,8993916,30,2
12009.57,259632,8993916,30,2
12010.09,259842,8993916,30,2
12010.62,260050,8993916,30,2
12011.14,260258,8993916,30,2
12011.66,260466,8993916,30,2
12012.18,260674,8993916,30,2
12012.70,260883,8993916,30,2
12013.22,261091,8993916,30,2
12013.75,261302,8993916,30,2
12014.27,261512,8993916,30,2
12014.79,261720,8993916,30,2
12015.31,261928,8993916,30,2
12015.83,262137,8993916,30,2
12016.35,262345,8993916,30,2
12016.87,262553,8993916,30,2
12017.39,262763,8993916,30,2
12017.92,262971,8993916,30,2
12018.43,263179,8993916,30,2
12018.95,263387,8993916,30,2
12019.48,263595,8993916,30,2
12020.00,263804,8993916,30,2
12020.52,264012,8993916,30,2
12021.04,264220,8993916,30,2
12021.56,264428,8993916,30,2
12022.08,264636,8993916,30,2
12022.60,264844,8993916,30,2
12023.12,265052,8993916,30,2
12023.64,265260,8993916,30,2
12024.16,265470,8993916,30,2
12024.69,265678,8993916,30,2
12025.21,265887,8993916,30,2
12025.73,266095,8993916,30,2
12026.25,266303,8993916,30,2
12026.77,266511,8993916,30,2
12027.29,266719,8993916,30,2
12027.81,266927,8993916,30,2
12028.33,267135,8993916,30,2
12028.85,267346,8993916,30,2
12029.38,267554,8993916,30,2
12029.90,267762,8993916,30,2
12030.42,267972,8993916,30,2
12030.94,268180,8993916,30,2
12031.46,268388,8993916,30,2
12031.98,268596,8993916,30,2
12032.50,268803,8993916,30,2
12033.02,269012,8993916,30,2
12033.54,269220,8993916,30,2
12034.06,269428,8993916,30,2
12034.58,269636,8993916,30,2
12035.10,269845,8993916,30,2
12035.62,270053,8993916,30,2
12036.14,270261,8993916,30,2
12036.67,270469,8993916,30,2
12037.19,270677,8993916,30,2
12037.71,270887,8993916,30,2
12038.23,271095,8993916,30,2
12038.75,271303,8993916,30,2
12039.27,271511,8993916,30,2
12039.79,271720,8993916,30,2
12040.31,271930,8993916,30,2
12040.83,272136,8993916,30,2
12041.35,272346,8993916,30,2
12041.87,272554,8993916,30,2
12042.40,272762,8993916,30,2
12042.92,272970,8993916,30,2
12043.44,273178,8993916,30,2
12043.96,273386,8993916,30,2
12044.48,273594,8993916,30,2
12045.00,273803,8993916,30,2
12045.52,274011,8993916,30,2
12046.04,274219,8993916,30,2
12046.56,274429,8993916,30,2
12047.08,274637,8993916,30,2
12047.61,274845,8993916,30,2
12048.12,275052,8993916,30,2
12048.65,275260,8993916,30,2
12049.17,275470,8993916,30,2
12049.69,275680,8993916,30,2
12050.21,275888,8993916,30,2
12050.74,276097,8993920,30,2
12051.26,276305,8993936,30,2
12051.78,276513,8993936,30,2
12052.30,276723,8993936,30,2
12052.82,276933,8993936,30,2
12053.34,277141,8993936,30,2
12053.87,277349,8993936,30,2
12054.39,277557,8993936,30,2
12054.91,277765,8993936,30,2
12055.43,277974,8993936,30,2
12055.95,278182,8993936,30,2
12056.47,278392,8993936,30,2
12056.99,278600,8993936,30,2
12057.51,278808,8993936,30,2
12058.03,279016,8993936,30,2
12058.55,279224,8993936,30,2
12059.08,279433,8993936,30,2
12059.60,279643,8993936,30,2
12060.12,279851,8993936,30,2
12060.64,280059,8993936,30,2
12061.16,280268,8993936,30,2
12061.68,280476,8993936,30,2
12062.21,280684,8993936,30,2
12062.73,280894,8993936,30,2
12063.25,281102,8993936,30,2
12063.77,281310,8993936,30,2
12064.29,281518,8993936,30,2
12064.81,281728,8993936,30,2
12065.33,281936,8993936,30,2
12065.85,282143,8993936,30,2
12066.37,282351,8993936,30,2
12066.89,282559,8993936,30,2
12067.41,282767,8993936,30,2
12067.93,282975,8993936,30,2
12068.45,283183,8993936,30,2
12068.97,283391,8993936,30,2
12069.49,283599,8993936,30,2
12070.01,283807,8993936,30,2
12070.53,284015,8993936,30,2
12071.05,284223,8993936,30,2
12071.57,284431,8993936,30,2
12072.09,284639,8993936,30,2
12072.61,284847,8993936,30,2
12073.13,285057,8993936,30,2
12073.66,285265,8993936,30,2
12074.18,285473,8993936,30,2
12074.70,285681,8993936,30,2
12075.22,285890,8993936,30,2
12075.74,286098,8993936,30,2
12076.26,286306,8993936,30,2
12076.78,286514,8993936,30,2
12077.30,286722,8993936,30,2
12077.82,286932,8993936,30,2
12078.34,287140,8993936,30,2
12078.87,287349,8993936,30,2
12079.39,287557,8993936,30,2
12079.91,287766,8993936,30,2
12080.43,287974,8993936,30,2
12080.96,288184,8992448,30,2
12081.48,288392,8992448,30,2
12082.00,288600,8992448,30,2
12082.52,288811,8992448,30,2
12083.04,289019,8992448,30,2
12083.56,289227,8992448,30,2
12084.08,289435,8992448,30,2
12084.60,289643,8992448,30,2
12085.12,289851,8992448,30,2
12085.65,290060,8992448,30,2
12086.17,290268,8992448,30,2
12086.69,290476,8992448,30,2
12087.21,290684,8992448,30,2
12087.73,290892,8992448,30,2
12088.25,291101,8992448,30,2
12088.77,291310,8992448,30,2
12089.29,291518,8992448,30,2
12089.82,291728,8992448,30,2
12090.34,291938,8992448,30,2
12090.86,292147,8992448,30,2
12091.39,292357,8992448,30,2
12091.91,292566,8992448,30,2
12092.43,292776,8992448,30,2
12092.96,292985,8992448,30,2
12093.48,293195,8992448,30,2
12094.00,293405,8992448,30,2
12094.53,293614,8992448,30,2
12095.05,293824,8992448,30,2
12095.58,294034,8992448,30,2
12096.10,294243,8992448,30,2
12096.62,294453,8992448,30,2
12097.15,294662,8992448,30,2
12097.67,294871,8992448,30,2
12098.19,295081,8992448,30,2
12098.71,295291,8992448,30,2
12099.24,295499,8992448,30,2
12099.76,295709,8992452,30,2
12100.28,295917,8992452,30,2
12100.81,296127,8992452,30,2
12101.33,296338,8992452,30,2
12101.85,296548,8992452,30,2
12102.38,296758,8992452,30,2
12102.90,296967,8992452,30,2
12103.42,297176,8992452,30,2
12103.95,297387,8992456,30,2
12104.48,297597,8992456,30,2
12105.00,297807,8992456,30,2
12105.52,298015,8992456,30,2
12106.04,298224,8992456,30,2
12106.57,298434,8992456,30,2
12107.09,298644,8992456,30,2
12107.61,298853,8992456,30,2
12108.14,299062,8992456,30,2
12108.66,299271,8992456,30,2
12109.18,299481,8992456,30,2
12109.71,299691,8992456,30,2
12110.23,299899,8992456,30,2
12110.75,300110,8992456,30,2
12111.28,300319,8992460,30,2
12111.80,300531,8992460,30,2
12112.33,300740,8992460,30,2
12112.85,300948,8992460,30,2
12113.37,301158,8992460,30,2
12113.90,301367,8992460,30,2
12114.42,301577,8992460,30,2
12114.94,301786,8992460,30,2
12115.46,301996,8992460,30,2
12115.99,302205,8992460,30,2
12116.51,302415,8992460,30,2
12117.03,302623,8992460,30,2
12117.56,302832,8992460,30,2
12118.08,303043,8992460,30,2
12118.60,303252,8992460,30,2
12119.13,303462,8992460,30,2
12119.65,303672,8992460,30,2
12120.18,303881,8992460,30,2
12120.70,304091,8992460,30,2
12121.23,304300,8992460,30,2
12121.75,304510,8992460,30,2
12122.27,304720,8992464,30,2
12122.80,304929,8992464,30,2
12123.32,305139,8992464,30,2
12123.85,305350,8992464,30,2
12124.37,305560,8992464,30,2
12124.89,305769,8992464,30,2
12125.42,305979,8992464,30,2
12125.94,306189,8992468,30,2
12126.46,306399,8992468,30,2
12126.99,306608,8992468,30,2
12127.51,306817,8992468,30,2
12128.03,307026,8992468,30,2
12128.56,307236,8992468,30,2
12129.08,307445,8992468,30,2
12129.60,307653,8992468,30,2
12130.12,307863,8992468,30,2
12130.65,308072,8992476,30,2
12131.17,308282,8992476,30,2
12131.69,308492,8992476,30,2
12132.22,308701,8992476,30,2
12132.74,308911,8992476,30,2
12133.26,309120,8992480,30,2
12133.79,309328,8992480,30,2
12134.31,309538,8992480,30,2
12134.83,309747,8992480,30,2
12135.36,309958,8992480,30,2
12135.88,310167,8992480,30,2
12136.41,310378,8992480,30,2
12136.93,310588,8992480,30,2
12137.45,310797,8992480,30,2
12137.98,311006,8992480,30,2
12138.50,311216,8992480,30,2
12139.02,311425,8992480,30,2
12139.55,311634,8992480,30,2
12140.07,311846,8992480,30,2
12140.59,312055,8992480,30,2
12141.12,312265,8992480,30,2
12141.64,312473,8992480,30,2
12142.17,312683,8992480,30,2
12142.69,312893,8992480,30,2
12143.21,313105,8992480,30,2
12143.74,313314,8992484,30,2
12144.26,313524,8992484,30,2
12144.78,313733,8992488,30,2
12145.31,313943,8992488,30,2
12145.83,314152,8992488,30,2
12146.35,314360,8992488,30,2
12146.88,314570,8992488,30,2
12147.40,314780,8992488,30,2
12147.93,314989,8992488,30,2
12148.45,315199,8992488,30,2
12148.97,315408,8992488,30,2
12149.49,315616,8992488,30,2
12150.02,315826,8992488,30,2
12150.54,316036,8992488,30,2
12151.06,316245,8992488,30,2
12151.59,316454,8992488,30,2
12152.11,316664,8992488,30,2
12152.63,316874,8992488,30,2
12153.15,317082,8992488,30,2
12153.68,317292,8992488,30,2
12154.20,317502,8992488,30,2
12154.72,317711,8992488,30,2
12155.25,317921,8992488,30,2
12155.77,318131,8992488,30,2
12156.30,318340,8992492,30,2
12156.82,318550,8992492,30,2
12157.34,318760,8992492,30,2
12157.87,318968,8992492,30,2
12158.39,319178,8992492,30,2
12158.91,319388,8992492,30,2
12159.44,319598,8992492,30,2
12159.96,319806,8992500,30,2
12160.48,320016,8992500,30,2
12161.00,320225,8992500,30,2
12161.53,320433,8992500,30,2
12162.05,320643,8992500,30,2
12162.57,320853,8992500,30,2
12163.10,321062,8992500,30,2
12163.62,321272,8992500,30,2
12164.14,321481,8992500,30,2
12164.67,321691,8992500,30,2
12165.19,321899,8992500,30,2
12165.71,322109,8992500,30,2
12166.24,322320,8992500,30,2
12166.76,322530,8992500,30,2
12167.29,322741,8992500,30,2
12167.81,322949,8992504,30,2
12168.34,323159,8992504,30,2
12168.86,323369,8992504,30,2
12169.38,323579,8992504,30,2
12169.91,323788,8992504,30,2
12170.43,323998,8992504,30,2
12170.95,324207,8992504,30,2
12171.48,324417,8992504,30,2
12172.00,324627,8992504,30,2
12172.52,324835,8992504,30,2
12173.05,325045,8992504,30,2
12173.57,325254,8992504,30,2
12174.09,325463,8992504,30,2
12174.62,325674,8992504,30,2
12175.14,325882,8992504,30,2
12175.66,326092,8992504,30,2
12176.18,326302,8992616,30,2
12176.71,326512,8992824,30,2
12177.24,326727,8993048,30,2
