t_mono,cpu_jiffies,rss_total_kb,threads_total,procs
13129.45,90945,10515736,30,2
13129.98,91156,10515740,30,2
13130.51,91368,10515740,30,2
13131.03,91579,10515740,30,2
13131.56,91790,10515740,30,2
13132.09,92001,10515740,30,2
13132.62,92213,10515740,30,2
13133.14,92424,10515740,30,2
13133.67,92634,10515740,30,2
13134.20,92845,10515748,30,2
13134.72,93057,10515748,30,2
13135.25,93267,10515752,30,2
13135.78,93479,10515752,30,2
13136.31,93689,10515752,30,2
13136.83,93900,10515752,30,2
13137.36,94111,10515752,30,2
13137.89,94322,10515752,30,2
13138.42,94533,10515752,30,2
13138.94,94745,10515752,30,2
13139.47,94957,10515752,30,2
13140.00,95168,10515752,30,2
13140.53,95379,10515752,30,2
13141.05,95589,10515756,30,2
13141.58,95800,10515756,30,2
13142.11,96010,10515756,30,2
13142.63,96221,10515756,30,2
13143.16,96432,10515756,30,2
13143.69,96643,10515756,30,2
13144.21,96854,10515756,30,2
13144.74,97065,10515756,30,2
13145.27,97275,10515756,30,2
13145.79,97486,10515756,30,2
13146.32,97697,10510904,30,2
13146.85,97907,10510908,30,2
13147.37,98118,10510908,30,2
13147.90,98327,10510908,30,2
13148.42,98537,10510908,30,2
13148.95,98746,10510908,30,2
13149.47,98958,10510908,30,2
13150.00,99170,10510908,30,2
13150.53,99381,10510908,30,2
13151.05,99592,10510908,30,2
13151.58,99802,10510908,30,2
13152.10,100013,10510912,30,2
13152.63,100224,10510912,30,2
13153.16,100433,10510912,30,2
13153.69,100646,10510912,30,2
13154.22,100858,10510912,30,2
13154.74,101069,10510912,30,2
13155.27,101280,10510912,30,2
13155.80,101491,10510912,30,2
13156.33,101702,10510912,30,2
13156.86,101913,10510912,30,2
13157.38,102125,10510916,30,2
13157.91,102334,10510916,30,2
13158.44,102545,10510916,30,2
13158.96,102757,10510916,30,2
13159.49,102968,10510916,30,2
13160.02,103178,10510916,30,2
13160.55,103391,10510916,30,2
13161.07,103601,10510916,30,2
13161.60,103812,10510916,30,2
13162.13,104023,10510916,30,2
13162.65,104233,10510916,30,2
13163.18,104444,10510920,30,2
13163.71,104656,10510920,30,2
13164.24,104867,10510920,30,2
13164.76,105078,10510920,30,2
13165.30,105291,10510920,30,2
13165.82,105503,10510920,30,2
13166.35,105714,10510920,30,2
13166.88,105925,10510920,30,2
