t_mono,cpu_jiffies,rss_total_kb,threads_total,procs
12229.47,346975,9883460,30,2
12229.99,347183,9883460,30,2
12230.51,347391,9883460,30,2
12231.03,347599,9883460,30,2
12231.55,347807,9883460,30,2
12232.07,348016,9883460,30,2
12232.59,348224,9883460,30,2
12233.11,348432,9883460,30,2
12233.63,348640,9883460,30,2
12234.15,348848,9883460,30,2
12234.67,349056,9883460,30,2
12235.20,349266,9883460,30,2
12235.72,349474,9883460,30,2
12236.24,349683,9883460,30,2
12236.76,349891,9883460,30,2
12237.28,350099,9883460,30,2
12237.80,350307,9883460,30,2
12238.33,350517,9883460,30,2
12238.85,350728,9883460,30,2
12239.37,350936,9883460,30,2
12239.90,351145,9883460,30,2
12240.42,351355,9883460,30,2
12240.94,351563,9883460,30,2
12241.47,351773,9883460,30,2
12241.99,351982,9883460,30,2
12242.51,352190,9883460,30,2
12243.03,352398,9883460,30,2
12243.55,352608,9883460,30,2
12244.07,352816,9883460,30,2
12244.61,353028,9883460,30,2
12245.14,353241,9883460,30,2
12245.67,353454,9883460,30,2
12246.19,353662,9883460,30,2
12246.71,353871,9883460,30,2
12247.23,354081,9883460,30,2
12247.76,354289,9883460,30,2
12248.28,354498,9883460,30,2
12248.80,354708,9883460,30,2
12249.32,354916,9883460,30,2
12249.84,355124,9883460,30,2
12250.37,355332,9883460,30,2
12250.89,355541,9883460,30,2
12251.41,355751,9883460,30,2
12251.93,355959,9883460,30,2
12252.46,356168,9883460,30,2
12252.98,356376,9883460,30,2
12253.50,356586,9883460,30,2
12254.02,356794,9883460,30,2
12254.54,357003,9883460,30,2
12255.07,357211,9883460,30,2
12255.59,357422,9883460,30,2
12256.11,357632,9883460,30,2
12256.63,357840,9883460,30,2
12257.15,358048,9883460,30,2
12257.67,358256,9883460,30,2
12258.19,358464,9883460,30,2
12258.71,358672,9883460,30,2
12259.23,358880,9883460,30,2
12259.75,359089,9883460,30,2
12260.28,359297,9883460,30,2
12260.80,359506,9883460,30,2
12261.32,359716,9883460,30,2
12261.84,359924,9883460,30,2
12262.36,360132,9883460,30,2
12262.89,360340,9883460,30,2
12263.41,360550,9883460,30,2
12263.93,360759,9883460,30,2
12264.45,360967,9883460,30,2
12264.97,361175,9883460,30,2
12265.49,361383,9883460,30,2
12266.01,361591,9883460,30,2
12266.53,361801,9883460,30,2
12267.06,362009,9883460,30,2
12267.58,362217,9883460,30,2
12268.10,362426,9883460,30,2
12268.63,362637,9883460,30,2
12269.15,362845,9883460,30,2
12269.67,363053,9881468,30,2
12270.19,363263,9881468,30,2
12270.71,363471,9881468,30,2
12271.23,363679,9881468,30,2
12271.75,363888,9881468,30,2
12272.28,364096,9881468,30,2
12272.80,364304,9881468,30,2
12273.32,364514,9881468,30,2
12273.84,364722,9881468,30,2
12274.36,364930,9881468,30,2
12274.88,365140,9881468,30,2
12275.41,365348,9881468,30,2
12275.93,365555,9881468,30,2
12276.45,365765,9881468,30,2
12276.97,365973,9881468,30,2
12277.49,366181,9881468,30,2
12278.01,366391,9881468,30,2
12278.53,366599,9881468,30,2
12279.06,366808,9881468,30,2
12279.58,367016,9881468,30,2
12280.10,367226,9881468,30,2
12280.62,367434,9881468,30,2
12281.14,367642,9881468,30,2
12281.66,367850,9881468,30,2
12282.18,368058,9881468,30,2
12282.70,368266,9881468,30,2
12283.22,368475,9881468,30,2
12283.74,368683,9881468,30,2
12284.27,368891,9881468,30,2
12284.79,369099,9881468,30,2
12285.31,369307,9881468,30,2
12285.83,369517,9881468,30,2
12286.35,369725,9881468,30,2
12286.87,369933,9881468,30,2
12287.39,370142,9881468,30,2
12287.91,370350,9881468,30,2
12288.44,370560,9881468,30,2
12288.96,370768,9881468,30,2
12289.48,370977,9881468,30,2
12290.00,371185,9881468,30,2
12290.52,371395,9881468,30,2
12291.04,371603,9881468,30,2
12291.56,371811,9881468,30,2
12292.08,372019,9881468,30,2
12292.61,372227,9881468,30,2
12293.13,372437,9881504,30,2
12293.65,372645,9881504,30,2
12294.17,372853,9881504,30,2
12294.69,373061,9881504,30,2
12295.21,373269,9881504,30,2
12295.73,373477,9881504,30,2
12296.25,373685,9881504,30,2
12296.77,373894,9881504,30,2
12297.29,374102,9881504,30,2
12297.82,374314,9881504,30,2
12298.34,374522,9881504,30,2
12298.86,374731,9881504,30,2
12299.39,374939,9881504,30,2
12299.91,375149,9868064,30,2
12300.43,375357,9868064,30,2
12300.95,375565,9868064,30,2
12301.47,375775,9868064,30,2
12301.99,375983,9868064,30,2
12302.51,376192,9868064,30,2
12303.03,376400,9868064,30,2
12303.56,376610,9868064,30,2
12304.08,376818,9868064,30,2
12304.60,377026,9868064,30,2
12305.12,377234,9868064,30,2
12305.64,377442,9868064,30,2
12306.16,377650,9868064,30,2
12306.68,377858,9868064,30,2
12307.20,378067,9868064,30,2
12307.73,378275,9868064,30,2
12308.25,378484,9868064,30,2
12308.77,378692,9868064,30,2
12309.29,378900,9868064,30,2
12309.81,379108,9868064,30,2
12310.33,379318,9868064,30,2
12310.85,379526,9868064,30,2
12311.37,379734,9868064,30,2
12311.89,379942,9868064,30,2
12312.42,380151,9868064,30,2
12312.94,380359,9868064,30,2
12313.46,380569,9868064,30,2
12313.98,380777,9868064,30,2
12314.50,380985,9868064,30,2
12315.02,381193,9868064,30,2
12315.54,381402,9868064,30,2
12316.06,381610,9868064,30,2
12316.59,381820,9868064,30,2
12317.11,382028,9868064,30,2
12317.63,382236,9868064,30,2
12318.15,382444,9868064,30,2
12318.67,382652,9868064,30,2
12319.19,382860,9868064,30,2
12319.71,383068,9868064,30,2
12320.23,383279,9868064,30,2
12320.76,383487,9868064,30,2
12321.28,383695,9868064,30,2
12321.80,383903,9868064,30,2
12322.32,384113,9868064,30,2
12322.84,384321,9868068,30,2
12323.36,384530,9868068,30,2
12323.88,384738,9868068,30,2
12324.40,384946,9868068,30,2
12324.92,385154,9868068,30,2
12325.45,385362,9864884,30,2
12325.97,385572,9864884,30,2
12326.49,385780,9864884,30,2
12327.01,385989,9864884,30,2
12327.54,386199,9864884,30,2
12328.06,386408,9864884,30,2
12328.59,386618,9864884,30,2
12329.11,386828,9864884,30,2
12329.63,387037,9864884,30,2
12330.15,387245,9833236,30,2
12330.67,387454,9833236,30,2
12331.20,387662,9833240,30,2
12331.71,387870,9833240,30,2
12332.24,388078,9833240,30,2
12332.76,388286,9833240,30,2
12333.28,388496,9833240,30,2
12333.80,388704,9833240,30,2
12334.32,388912,9833240,30,2
12334.84,389120,9833240,30,2
12335.36,389329,9833240,30,2
12335.88,389537,9833240,30,2
12336.41,389747,9833240,30,2
12336.93,389955,9833240,30,2
12337.45,390163,9833240,30,2
12337.97,390371,9833240,30,2
12338.49,390580,9833240,30,2
12339.01,390788,9833240,30,2
12339.54,390998,9833240,30,2
12340.06,391208,9833240,30,2
12340.58,391416,9833240,30,2
12341.10,391625,9833240,30,2
12341.63,391833,9833240,30,2
12342.15,392043,9833240,30,2
12342.67,392251,9833240,30,2
12343.19,392459,9833240,30,2
12343.72,392670,9833240,30,2
12344.24,392879,9833240,30,2
12344.76,393087,9833240,30,2
12345.28,393297,9833240,30,2
12345.80,393505,9833240,30,2
12346.33,393713,9833240,30,2
12346.85,393922,9833240,30,2
12347.37,394130,9833240,30,2
12347.89,394338,9833240,30,2
12348.41,394546,9833240,30,2
12348.93,394754,9833240,30,2
12349.45,394962,9833240,30,2
12349.97,395172,9833240,30,2
12350.49,395380,9833240,30,2
12351.02,395589,9833240,30,2
12351.54,395799,9833240,30,2
12352.06,396007,9833240,30,2
12352.58,396215,9833240,30,2
12353.10,396423,9833240,30,2
12353.62,396632,9833240,30,2
12354.14,396840,9833240,30,2
12354.66,397048,9833240,30,2
12355.19,397256,9833240,30,2
12355.71,397466,9833240,30,2
12356.23,397674,9833240,30,2
12356.75,397882,9833240,30,2
12357.27,398091,9833240,30,2
12357.79,398299,9833240,30,2
12358.31,398507,9833240,30,2
12358.84,398717,9833240,30,2
12359.36,398926,9833240,30,2
12359.88,399134,9833240,30,2
12360.40,399342,9833240,30,2
12360.92,399552,9833240,30,2
12361.44,399760,9833240,30,2
12361.96,399968,9833240,30,2
12362.49,400177,9833240,30,2
12363.01,400385,9833240,30,2
12363.53,400593,9833240,30,2
12364.05,400803,9833240,30,2
12364.57,401011,9833240,30,2
12365.09,401219,9833240,30,2
12365.61,401427,9833240,30,2
12366.13,401636,9833240,30,2
12366.66,401844,9833240,30,2
12367.18,402052,9833240,30,2
12367.70,402262,9833240,30,2
12368.22,402468,9833240,30,2
12368.74,402678,9833240,30,2
12369.26,402886,9833240,30,2
12369.78,403094,9833240,30,2
12370.30,403303,9833240,30,2
12370.83,403513,9833240,30,2
12371.35,403722,9833240,30,2
12371.87,403930,9833240,30,2
12372.39,404139,9833240,30,2
12372.91,404347,9833240,30,2
12373.43,404555,9833240,30,2
12373.95,404764,9833240,30,2
12374.48,404972,9833240,30,2
12375.00,405180,9833240,30,2
12375.52,405388,9833240,30,2
12376.04,405597,9833240,30,2
12376.56,405805,9833240,30,2
12377.08,406013,9833240,30,2
12377.60,406223,9833240,30,2
12378.12,406431,9833240,30,2
12378.64,406639,9833240,30,2
12379.16,406847,9833240,30,2
12379.68,407055,9833240,30,2
12380.21,407263,9833240,30,2
12380.73,407472,9833240,30,2
12381.25,407680,9833240,30,2
12381.77,407888,9833240,30,2
12382.29,408096,9833240,30,2
12382.81,408306,9833240,30,2
12383.33,408514,9833240,30,2
12383.85,408722,9833240,30,2
12384.37,408931,9833240,30,2
12384.89,409139,9833240,30,2
12385.42,409347,9833240,30,2
12385.94,409555,9833240,30,2
12386.46,409763,9833240,30,2
12386.98,409971,9833240,30,2
12387.50,410181,9833240,30,2
12388.02,410389,9833240,30,2
12388.54,410597,9833240,30,2
12389.06,410806,9833240,30,2
12389.59,411014,9833240,30,2
12390.11,411224,9833240,30,2
12390.63,411432,9833240,30,2
12391.15,411640,9833240,30,2
12391.67,411849,9833240,30,2
12392.20,412059,9833240,30,2
12392.72,412267,9833240,30,2
12393.24,412475,9833240,30,2
12393.76,412685,9833240,30,2
12394.28,412894,9833240,30,2
12394.80,413102,9833240,30,2
12395.33,413310,9833240,30,2
12395.85,413518,9833240,30,2
12396.37,413728,9833240,30,2
12396.89,413936,9833240,30,2
12397.41,414144,9833240,30,2
12397.93,414352,9833240,30,2
12398.45,414560,9833240,30,2
12398.97,414769,9833240,30,2
12399.49,414977,9833240,30,2
12400.01,415185,9833240,30,2
12400.53,415393,9833240,30,2
12401.05,415601,9833240,30,2
12401.57,415809,9833240,30,2
12402.09,416019,9833240,30,2
12402.62,416227,9833240,30,2
12403.14,416435,9833240,30,2
12403.66,416643,9833240,30,2
12404.17,416851,9833240,30,2
12404.69,417059,9833240,30,2
12405.22,417267,9833240,30,2
12405.74,417475,9833240,30,2
12406.26,417684,9833240,30,2
12406.78,417892,9833240,30,2
12407.30,418100,9833240,30,2
12407.82,418308,9833240,30,2
12408.34,418518,9833240,30,2
12408.86,418726,9833240,30,2
12409.39,418935,9833240,30,2
12409.91,419145,9833240,30,2
12410.43,419354,9833240,30,2
12410.96,419562,9833240,30,2
12411.48,419772,9833240,30,2
12412.00,419980,9833240,30,2
12412.52,420188,9833240,30,2
12413.05,420397,9833240,30,2
12413.57,420607,9833240,30,2
12414.09,420815,9833240,30,2
12414.61,421023,9833240,30,2
12415.13,421232,9833240,30,2
12415.65,421440,9833240,30,2
12416.17,421648,9833240,30,2
12416.69,421856,9833240,30,2
12417.21,422064,9833240,30,2
12417.73,422274,9833240,30,2
12418.26,422482,9833240,30,2
12418.78,422691,9833240,30,2
12419.30,422899,9833240,30,2
12419.82,423107,9833240,30,2
12420.34,423315,9833240,30,2
12420.86,423525,9833240,30,2
12421.38,423732,9833240,30,2
12421.90,423940,9833240,30,2
12422.42,424148,9833240,30,2
12422.95,424356,9833240,30,2
12423.47,424566,9833240,30,2
12423.99,424774,9833240,30,2
12424.51,424982,9833240,30,2
12425.03,425192,9833240,30,2
12425.55,425400,9833240,30,2
12426.07,425609,9833240,30,2
12426.60,425817,9833240,30,2
12427.13,426030,9833240,30,2
12427.65,426238,9833240,30,2
12428.17,426446,9833240,30,2
12428.70,426657,9833240,30,2
12429.22,426865,9833240,30,2
12429.74,427073,9833240,30,2
12430.26,427282,9833240,30,2
12430.78,427490,9833240,30,2
12431.30,427698,9833240,30,2
12431.82,427906,9833240,30,2
12432.34,428114,9833240,30,2
12432.86,428324,9833240,30,2
12433.39,428532,9833240,30,2
12433.91,428741,9833240,30,2
12434.43,428949,9833240,30,2
12434.95,429157,9833240,30,2
12435.47,429367,9833240,30,2
12435.99,429575,9833240,30,2
12436.51,429783,9831420,30,2
12437.04,429993,9831420,30,2
12437.56,430202,9831420,30,2
12438.08,430410,9831420,30,2
12438.60,430618,9831420,30,2
12439.13,430828,9831420,30,2
12439.65,431037,9831420,30,2
12440.17,431245,9831420,30,2
12440.69,431455,9831420,30,2
12441.21,431663,9831420,30,2
12441.73,431871,9831420,30,2
12442.26,432080,9831420,30,2
12442.78,432290,9831420,30,2
12443.30,432498,9831420,30,2
12443.82,432706,9831420,30,2
12444.34,432914,9831420,30,2
12444.86,433123,9831420,30,2
12445.38,433332,9831420,30,2
12445.91,433541,9831420,30,2
12446.43,433751,9831420,30,2
12446.96,433961,9831420,30,2
12447.48,434170,9831420,30,2
12448.01,434380,9831420,30,2
12448.53,434591,9831420,30,2
12449.06,434802,9831420,30,2
12449.58,435012,9831420,30,2
12450.11,435223,9831420,30,2
12450.63,435432,9831420,30,2
12451.16,435642,9831420,30,2
12451.68,435852,9831420,30,2
12452.20,436061,9831420,30,2
12452.73,436272,9831420,30,2
12453.25,436482,9831420,30,2
12453.77,436690,9831420,30,2
12454.30,436900,9831420,30,2
12454.82,437110,9831420,30,2
12455.34,437320,9831420,30,2
12455.87,437529,9831420,30,2
12456.40,437740,9831424,30,2
12456.92,437950,9831424,30,2
12457.44,438160,9831424,30,2
12457.97,438369,9831424,30,2
12458.49,438579,9831424,30,2
12459.02,438789,9831424,30,2
12459.54,438999,9831424,30,2
12460.07,439208,9831424,30,2
12460.59,439418,9831424,30,2
12461.11,439628,9831424,30,2
12461.64,439837,9831424,30,2
12462.16,440048,9831424,30,2
12462.69,440258,9831424,30,2
12463.21,440466,9831424,30,2
12463.73,440676,9831424,30,2
12464.26,440888,9831424,30,2
12464.78,441097,9831424,30,2
12465.31,441308,9831424,30,2
12465.83,441517,9831424,30,2
12466.36,441727,9831424,30,2
12466.88,441937,9831424,30,2
12467.41,442147,9831424,30,2
12467.93,442356,9831428,30,2
12468.45,442566,9831428,30,2
12468.98,442777,9831428,30,2
12469.50,442986,9831428,30,2
12470.03,443196,9831428,30,2
12470.55,443404,9831428,30,2
12471.08,443616,9831428,30,2
12471.60,443827,9831428,30,2
12472.12,444036,9831428,30,2
12472.65,444246,9831428,30,2
12473.17,444455,9831428,30,2
12473.69,444665,9831428,30,2
12474.22,444874,9831428,30,2
12474.74,445084,9831428,30,2
12475.26,445294,9831428,30,2
12475.79,445504,9831428,30,2
12476.31,445713,9831428,30,2
12476.84,445923,9831436,30,2
12477.36,446133,9831436,30,2
12477.89,446342,9831436,30,2
12478.41,446554,9831440,30,2
12478.94,446763,9831456,30,2
12479.46,446974,9831456,30,2
12479.98,447184,9831456,30,2
12480.51,447393,9831456,30,2
12481.03,447603,9831456,30,2
12481.56,447813,9831456,30,2
12482.08,448022,9831456,30,2
12482.61,448233,9831456,30,2
12483.13,448443,9831456,30,2
12483.66,448653,9831456,30,2
12484.18,448862,9831456,30,2
12484.70,449072,9831456,30,2
12485.23,449282,9831456,30,2
12485.75,449491,9831456,30,2
12486.28,449701,9831456,30,2
12486.80,449911,9831464,30,2
12487.32,450119,9831464,30,2
12487.84,450329,9831464,30,2
12488.37,450538,9831464,30,2
12488.89,450747,9831472,30,2
12489.42,450958,9831472,30,2
12489.94,451167,9831480,30,2
12490.46,451378,9831480,30,2
12490.99,451588,9831480,30,2
12491.51,451798,9831480,30,2
12492.04,452008,9831480,30,2
12492.56,452218,9831480,30,2
12493.09,452427,9831496,30,2
12493.61,452638,9831500,30,2
12494.14,452848,9831504,30,2
12494.66,453057,9831504,30,2
12495.19,453268,9831504,30,2
12495.71,453477,9831504,30,2
12496.23,453687,9831504,30,2
12496.76,453896,9831504,30,2
12497.28,454106,9831504,30,2
12497.80,454315,9831504,30,2
12498.33,454525,9831504,30,2
12498.85,454735,9831504,30,2
12499.38,454945,9831504,30,2
12499.90,455155,9831504,30,2
12500.42,455364,9831504,30,2
12500.94,455573,9831504,30,2
12501.47,455783,9831516,30,2
12501.99,455993,9831524,30,2
12502.52,456202,9831540,30,2
12503.04,456412,9831556,30,2
12503.56,456621,9831556,30,2
12504.09,456831,9831556,30,2
12504.61,457040,9831556,30,2
12505.13,457249,9831556,30,2
12505.66,457461,9831572,30,2
12506.18,457669,9831572,30,2
12506.71,457880,9831572,30,2
12507.23,458088,9831572,30,2
12507.75,458298,9831580,30,2
12508.28,458507,9831580,30,2
12508.80,458717,9831580,30,2
12509.33,458928,9831588,30,2
12509.85,459138,9831588,30,2
12510.38,459348,9831588,30,2
12510.90,459556,9831588,30,2
12511.42,459765,9831588,30,2
12511.94,459975,9831588,30,2
12512.47,460186,9831588,30,2
12512.99,460395,9831588,30,2
12513.51,460603,9831592,30,2
12514.04,460814,9831592,30,2
12514.56,461023,9831592,30,2
12515.09,461234,9831592,30,2
12515.61,461445,9831592,30,2
12516.14,461653,9831592,30,2
12516.66,461864,9831592,30,2
12517.18,462073,9831592,30,2
12517.71,462283,9831592,30,2
12518.23,462494,9831592,30,2
12518.75,462702,9831592,30,2
12519.28,462911,9831592,30,2
12519.80,463121,9831592,30,2
12520.32,463330,9831592,30,2
12520.85,463540,9831612,30,2
12521.37,463750,9831612,30,2
12521.90,463960,9831612,30,2
12522.42,464168,9831612,30,2
12522.94,464378,9831612,30,2
12523.47,464587,9831612,30,2
12523.99,464798,9831612,30,2
12524.51,465007,9831624,30,2
12525.04,465217,9831636,30,2
12525.56,465426,9831644,30,2
12526.08,465636,9831644,30,2
12526.61,465846,9831644,30,2
12527.13,466056,9831644,30,2
12527.66,466266,9831644,30,2
12528.18,466475,9831644,30,2
12528.70,466685,9831644,30,2
12529.23,466894,9831644,30,2
12529.75,467105,9831652,30,2
12530.27,467314,9831652,30,2
12530.80,467524,9831668,30,2
12531.32,467732,9831668,30,2
12531.85,467943,9831668,30,2
12532.37,468155,9831960,30,2
12532.90,468365,9832348,30,2
12533.42,468577,9832600,30,2
